8 1765268112 20.000000 -1 20.000000 20.000000 20.000000
11 1765268117 1.000000 -1 1.000000 1.000000 1.000000
13 1765268117 1.000000 -1 1.000000 1.000000 1.000000
11 1765268122 2.000000 -1 2.000000 2.000000 2.000000
13 1765268122 2.000000 -1 2.000000 2.000000 2.000000
11 1765268127 7.000000 -1 7.000000 7.000000 7.000000
13 1765268127 7.000000 -1 7.000000 7.000000 7.000000
11 1765268132 2.000000 -1 2.000000 2.000000 2.000000
13 1765268132 2.000000 -1 2.000000 2.000000 2.000000
11 1765268137 1.000000 -1 1.000000 1.000000 1.000000
13 1765268137 1.000000 -1 1.000000 1.000000 1.000000
11 1765268142 2.000000 -1 2.000000 2.000000 2.000000
13 1765268142 2.000000 -1 2.000000 2.000000 2.000000
27 1765268142 1.000000 -1 1.000000 1.000000 1.000000
29 1765268142 1.000000 -1 1.000000 1.000000 1.000000
27 1765268147 3.000000 -1 3.000000 3.000000 3.000000
29 1765268147 3.000000 -1 3.000000 3.000000 3.000000
27 1765268152 7.000000 -1 7.000000 7.000000 7.000000
29 1765268152 7.000000 -1 7.000000 7.000000 7.000000
11 1765268157 1.000000 -1 1.000000 1.000000 1.000000
13 1765268157 1.000000 -1 1.000000 1.000000 1.000000
27 1765268157 1.000000 -1 1.000000 1.000000 1.000000
29 1765268157 1.000000 -1 1.000000 1.000000 1.000000
11 1765268162 1.000000 -1 1.000000 1.000000 1.000000
13 1765268162 1.000000 -1 1.000000 1.000000 1.000000
27 1765268162 2.000000 -1 2.000000 2.000000 2.000000
29 1765268162 2.000000 -1 2.000000 2.000000 2.000000
32 1765268167 1.000000 -1 1.000000 1.000000 1.000000
27 1765268167 1.000000 -1 1.000000 1.000000 1.000000
29 1765268167 1.000000 -1 1.000000 1.000000 1.000000
34 1765268167 1.000000 -1 1.000000 1.000000 1.000000
32 1765268172 1.000000 -1 1.000000 1.000000 1.000000
8 1765268172 20.000000 -1 20.000000 20.000000 20.000000
34 1765268172 1.000000 -1 1.000000 1.000000 1.000000
11 1765268177 1.000000 -1 1.000000 1.000000 1.000000
13 1765268177 1.000000 -1 1.000000 1.000000 1.000000
32 1765268177 4.000000 -1 4.000000 4.000000 4.000000
34 1765268177 4.000000 -1 4.000000 4.000000 4.000000
11 1765268182 4.000000 -1 4.000000 4.000000 4.000000
13 1765268182 4.000000 -1 4.000000 4.000000 4.000000
32 1765268182 5.000000 -1 5.000000 5.000000 5.000000
34 1765268182 5.000000 -1 5.000000 5.000000 5.000000
11 1765268187 6.000000 -1 6.000000 6.000000 6.000000
13 1765268187 6.000000 -1 6.000000 6.000000 6.000000
32 1765268187 4.000000 -1 4.000000 4.000000 4.000000
27 1765268187 2.000000 -1 2.000000 2.000000 2.000000
29 1765268187 2.000000 -1 2.000000 2.000000 2.000000
34 1765268187 4.000000 -1 4.000000 4.000000 4.000000
11 1765268192 3.000000 -1 3.000000 3.000000 3.000000
13 1765268192 3.000000 -1 3.000000 3.000000 3.000000
11 1765268197 1.000000 -1 1.000000 1.000000 1.000000
13 1765268197 1.000000 -1 1.000000 1.000000 1.000000
11 1765268202 1.000000 -1 1.000000 1.000000 1.000000
13 1765268202 1.000000 -1 1.000000 1.000000 1.000000
36 1765268202 7.000000 -1 7.000000 7.000000 7.000000
27 1765268202 1.000000 -1 1.000000 1.000000 1.000000
38 1765268202 7.000000 -1 7.000000 7.000000 7.000000
29 1765268202 1.000000 -1 1.000000 1.000000 1.000000
11 1765268207 3.000000 -1 3.000000 3.000000 3.000000
13 1765268207 3.000000 -1 3.000000 3.000000 3.000000
36 1765268207 8.000000 -1 8.000000 8.000000 8.000000
27 1765268207 3.000000 -1 3.000000 3.000000 3.000000
38 1765268207 8.000000 -1 8.000000 8.000000 8.000000
29 1765268207 3.000000 -1 3.000000 3.000000 3.000000
11 1765268212 2.000000 -1 2.000000 2.000000 2.000000
13 1765268212 2.000000 -1 2.000000 2.000000 2.000000
32 1765268212 2.000000 -1 2.000000 2.000000 2.000000
27 1765268212 5.000000 -1 5.000000 5.000000 5.000000
29 1765268212 5.000000 -1 5.000000 5.000000 5.000000
34 1765268212 2.000000 -1 2.000000 2.000000 2.000000
11 1765268217 2.000000 -1 2.000000 2.000000 2.000000
13 1765268217 2.000000 -1 2.000000 2.000000 2.000000
27 1765268217 2.000000 -1 2.000000 2.000000 2.000000
29 1765268217 2.000000 -1 2.000000 2.000000 2.000000
11 1765268222 3.000000 -1 3.000000 3.000000 3.000000
13 1765268222 3.000000 -1 3.000000 3.000000 3.000000
27 1765268222 2.000000 -1 2.000000 2.000000 2.000000
29 1765268222 2.000000 -1 2.000000 2.000000 2.000000
11 1765268227 5.000000 -1 5.000000 5.000000 5.000000
13 1765268227 5.000000 -1 5.000000 5.000000 5.000000
32 1765268227 2.000000 -1 2.000000 2.000000 2.000000
27 1765268227 3.000000 -1 3.000000 3.000000 3.000000
29 1765268227 3.000000 -1 3.000000 3.000000 3.000000
34 1765268227 2.000000 -1 2.000000 2.000000 2.000000
36 1765268232 1.000000 -1 1.000000 1.000000 1.000000
32 1765268232 2.000000 -1 2.000000 2.000000 2.000000
27 1765268232 2.000000 -1 2.000000 2.000000 2.000000
8 1765268232 10.000000 -1 10.000000 10.000000 10.000000
38 1765268232 1.000000 -1 1.000000 1.000000 1.000000
29 1765268232 2.000000 -1 2.000000 2.000000 2.000000
34 1765268232 2.000000 -1 2.000000 2.000000 2.000000
11 1765268237 4.000000 -1 4.000000 4.000000 4.000000
13 1765268237 4.000000 -1 4.000000 4.000000 4.000000
32 1765268237 6.000000 -1 6.000000 6.000000 6.000000
27 1765268237 1.000000 -1 1.000000 1.000000 1.000000
29 1765268237 1.000000 -1 1.000000 1.000000 1.000000
34 1765268237 6.000000 -1 6.000000 6.000000 6.000000
11 1765268242 1.000000 -1 1.000000 1.000000 1.000000
13 1765268242 1.000000 -1 1.000000 1.000000 1.000000
32 1765268242 1.000000 -1 1.000000 1.000000 1.000000
27 1765268242 1.000000 -1 1.000000 1.000000 1.000000
29 1765268242 1.000000 -1 1.000000 1.000000 1.000000
34 1765268242 1.000000 -1 1.000000 1.000000 1.000000
11 1765268247 4.000000 -1 4.000000 4.000000 4.000000
13 1765268247 4.000000 -1 4.000000 4.000000 4.000000
36 1765268247 2.000000 -1 2.000000 2.000000 2.000000
32 1765268247 1.000000 -1 1.000000 1.000000 1.000000
27 1765268247 4.000000 -1 4.000000 4.000000 4.000000
38 1765268247 2.000000 -1 2.000000 2.000000 2.000000
29 1765268247 4.000000 -1 4.000000 4.000000 4.000000
34 1765268247 1.000000 -1 1.000000 1.000000 1.000000
36 1765268252 1.000000 -1 1.000000 1.000000 1.000000
32 1765268252 3.000000 -1 3.000000 3.000000 3.000000
27 1765268252 4.000000 -1 4.000000 4.000000 4.000000
38 1765268252 1.000000 -1 1.000000 1.000000 1.000000
29 1765268252 4.000000 -1 4.000000 4.000000 4.000000
34 1765268252 3.000000 -1 3.000000 3.000000 3.000000
11 1765268257 3.000000 -1 3.000000 3.000000 3.000000
13 1765268257 3.000000 -1 3.000000 3.000000 3.000000
36 1765268257 3.000000 -1 3.000000 3.000000 3.000000
32 1765268257 2.000000 -1 2.000000 2.000000 2.000000
27 1765268257 1.000000 -1 1.000000 1.000000 1.000000
38 1765268257 3.000000 -1 3.000000 3.000000 3.000000
29 1765268257 1.000000 -1 1.000000 1.000000 1.000000
34 1765268257 2.000000 -1 2.000000 2.000000 2.000000
11 1765268262 3.000000 -1 3.000000 3.000000 3.000000
13 1765268262 3.000000 -1 3.000000 3.000000 3.000000
36 1765268262 2.000000 -1 2.000000 2.000000 2.000000
32 1765268262 1.000000 -1 1.000000 1.000000 1.000000
27 1765268262 4.000000 -1 4.000000 4.000000 4.000000
38 1765268262 2.000000 -1 2.000000 2.000000 2.000000
29 1765268262 4.000000 -1 4.000000 4.000000 4.000000
34 1765268262 1.000000 -1 1.000000 1.000000 1.000000
36 1765268267 2.000000 -1 2.000000 2.000000 2.000000
32 1765268267 3.000000 -1 3.000000 3.000000 3.000000
27 1765268267 2.000000 -1 2.000000 2.000000 2.000000
38 1765268267 2.000000 -1 2.000000 2.000000 2.000000
29 1765268267 2.000000 -1 2.000000 2.000000 2.000000
34 1765268267 3.000000 -1 3.000000 3.000000 3.000000
11 1765268272 3.000000 -1 3.000000 3.000000 3.000000
13 1765268272 3.000000 -1 3.000000 3.000000 3.000000
36 1765268272 1.000000 -1 1.000000 1.000000 1.000000
32 1765268272 2.000000 -1 2.000000 2.000000 2.000000
27 1765268272 2.000000 -1 2.000000 2.000000 2.000000
38 1765268272 1.000000 -1 1.000000 1.000000 1.000000
29 1765268272 2.000000 -1 2.000000 2.000000 2.000000
34 1765268272 2.000000 -1 2.000000 2.000000 2.000000
11 1765268277 1.000000 -1 1.000000 1.000000 1.000000
13 1765268277 1.000000 -1 1.000000 1.000000 1.000000
36 1765268277 4.000000 -1 4.000000 4.000000 4.000000
32 1765268277 4.000000 -1 4.000000 4.000000 4.000000
38 1765268277 4.000000 -1 4.000000 4.000000 4.000000
34 1765268277 4.000000 -1 4.000000 4.000000 4.000000
11 1765268282 1.000000 -1 1.000000 1.000000 1.000000
13 1765268282 1.000000 -1 1.000000 1.000000 1.000000
32 1765268282 1.000000 -1 1.000000 1.000000 1.000000
