12 1765293006 51372.600000 1 51372.600000 51372.600000 51372.600000
12 1765293011 48036.000000 1 48036.000000 48036.000000 48036.000000
12 1765293016 50723.400000 1 50723.400000 50723.400000 50723.400000
12 1765293021 37072.800000 1 37072.800000 37072.800000 37072.800000
12 1765293026 6132.000000 1 6132.000000 6132.000000 6132.000000
12 1765293031 51956.600000 2 51956.600000 51956.600000 51956.600000
12 1765293041 48035.000000 1 48035.000000 48035.000000 48035.000000
12 1765293046 56718.000000 2 56718.000000 56718.000000 56718.000000
12 1765293051 48684.200000 1 48684.200000 48684.200000 48684.200000
12 1765293056 1168.000000 1 1168.000000 1168.000000 1168.000000
12 1765293061 51372.600000 1 51372.600000 51372.600000 51372.600000
12 1765293066 48035.000000 1 48035.000000 48035.000000 48035.000000
12 1765293076 57367.200000 2 57367.200000 57367.200000 57367.200000
12 1765293081 46530.600000 2 46530.600000 46530.600000 46530.600000
12 1765293086 58000.800000 3 58000.800000 58000.800000 58000.800000
12 1765293091 103136.800000 2 103136.800000 103136.800000 103136.800000
12 1765293101 50742.800000 2 50742.800000 50742.800000 50742.800000
12 1765293111 62465.800000 2 62465.800000 62465.800000 62465.800000
12 1765293116 48863.000000 2 48863.000000 48863.000000 48863.000000
12 1765293121 132652.000000 3 132652.000000 132652.000000 132652.000000
12 1765293126 35410.600000 3 35410.600000 35410.600000 35410.600000
12 1765293131 98876.600000 3 98876.600000 98876.600000 98876.600000
12 1765293136 94513.800000 3 94513.800000 94513.800000 94513.800000
12 1765293141 20098.000000 3 20098.000000 20098.000000 20098.000000
12 1765293146 76424.200000 3 76424.200000 76424.200000 76424.200000
12 1765293151 77311.000000 3 77311.000000 77311.000000 77311.000000
12 1765293156 36459.000000 2 36459.000000 36459.000000 36459.000000
12 1765293161 4325.400000 2 4325.400000 4325.400000 4325.400000
12 1765293166 63412.800000 2 63412.800000 63412.800000 63412.800000
12 1765293171 75314.600000 3 75314.600000 75314.600000 75314.600000
12 1765293176 131667.000000 4 131667.000000 131667.000000 131667.000000
12 1765293181 103214.800000 3 103214.800000 103214.800000 103214.800000
12 1765293186 5994.600000 1 5994.600000 5994.600000 5994.600000
12 1765293191 44903.400000 1 44903.400000 44903.400000 44903.400000
12 1765293196 57070.000000 1 57070.000000 57070.000000 57070.000000
12 1765293201 2707.200000 1 2707.200000 2707.200000 2707.200000
12 1765293211 66604.600000 4 66604.600000 66604.600000 66604.600000
12 1765293216 97149.000000 2 97149.000000 97149.000000 97149.000000
12 1765293221 87224.800000 4 87224.800000 87224.800000 87224.800000
12 1765293226 92353.600000 2 92353.600000 92353.600000 92353.600000
12 1765293231 68529.800000 3 68529.800000 68529.800000 68529.800000
12 1765293236 77234.000000 2 77234.000000 77234.000000 77234.000000
12 1765293241 48035.400000 1 48035.400000 48035.400000 48035.400000
12 1765293251 156622.200000 4 156622.200000 156622.200000 156622.200000
12 1765293256 161286.400000 4 161286.400000 161286.400000 161286.400000
12 1765293261 50209.200000 1 50209.200000 50209.200000 50209.200000
12 1765293266 63530.000000 3 63530.000000 63530.000000 63530.000000
12 1765293271 6218.000000 2 6218.000000 6218.000000 6218.000000
12 1765293286 54098.000000 2 54098.000000 54098.000000 54098.000000
12 1765293291 112362.600000 4 112362.600000 112362.600000 112362.600000
12 1765293296 105679.200000 2 105679.200000 105679.200000 105679.200000
12 1765293301 57758.200000 2 57758.200000 57758.200000 57758.200000
12 1765293306 101537.000000 2 101537.000000 101537.000000 101537.000000
12 1765293311 139313.000000 3 139313.000000 139313.000000 139313.000000
12 1765293316 65069.800000 1 65069.800000 65069.800000 65069.800000
12 1765293321 5994.600000 1 5994.600000 5994.600000 5994.600000
12 1765293326 56203.800000 2 56203.800000 56203.800000 56203.800000
12 1765293331 120381.400000 4 120381.400000 120381.400000 120381.400000
12 1765293336 140673.200000 3 140673.200000 140673.200000 140673.200000
12 1765293341 62198.400000 3 62198.400000 62198.400000 62198.400000
12 1765293346 51764.200000 1 51764.200000 51764.200000 51764.200000
12 1765293351 6645.400000 2 6645.400000 6645.400000 6645.400000
12 1765293361 50209.200000 1 50209.200000 50209.200000 50209.200000
12 1765293366 54329.800000 2 54329.800000 54329.800000 54329.800000
12 1765293371 11989.200000 2 11989.200000 11989.200000 11989.200000
