1 1765263346 0.000000 1 0.000000 0.000000 0.000000
2 1765263346 0.000000 1 0.000000 0.000000 0.000000
3 1765263346 0.000000 1 0.000000 0.000000 0.000000
4 1765263346 0.000000 1 0.000000 0.000000 0.000000
1 1765263347 20.000000 1 20.000000 20.000000 20.000000
2 1765263347 0.000000 1 0.000000 0.000000 0.000000
3 1765263347 0.000000 1 0.000000 0.000000 0.000000
4 1765263347 0.000000 1 0.000000 0.000000 0.000000
1 1765263348 20.000000 1 20.000000 20.000000 20.000000
2 1765263348 0.000000 1 0.000000 0.000000 0.000000
3 1765263348 0.000000 1 0.000000 0.000000 0.000000
4 1765263348 0.000000 1 0.000000 0.000000 0.000000
1 1765263349 20.000000 1 20.000000 20.000000 20.000000
2 1765263349 0.000000 1 0.000000 0.000000 0.000000
3 1765263349 0.000000 1 0.000000 0.000000 0.000000
4 1765263349 0.000000 1 0.000000 0.000000 0.000000
1 1765263350 20.000000 1 20.000000 20.000000 20.000000
2 1765263350 0.000000 1 0.000000 0.000000 0.000000
3 1765263350 0.000000 1 0.000000 0.000000 0.000000
4 1765263350 0.000000 1 0.000000 0.000000 0.000000
1 1765263351 20.000000 1 20.000000 20.000000 20.000000
2 1765263351 0.000000 1 0.000000 0.000000 0.000000
3 1765263351 0.000000 1 0.000000 0.000000 0.000000
4 1765263351 0.000000 1 0.000000 0.000000 0.000000
1 1765263352 20.000000 1 20.000000 20.000000 20.000000
2 1765263352 0.000000 1 0.000000 0.000000 0.000000
3 1765263352 0.000000 1 0.000000 0.000000 0.000000
4 1765263352 0.000000 1 0.000000 0.000000 0.000000
1 1765263353 20.000000 1 20.000000 20.000000 20.000000
2 1765263353 0.000000 1 0.000000 0.000000 0.000000
3 1765263353 0.000000 1 0.000000 0.000000 0.000000
4 1765263353 0.000000 1 0.000000 0.000000 0.000000
1 1765263354 20.000000 1 20.000000 20.000000 20.000000
2 1765263354 0.000000 1 0.000000 0.000000 0.000000
3 1765263354 0.000000 1 0.000000 0.000000 0.000000
4 1765263354 0.000000 1 0.000000 0.000000 0.000000
1 1765263355 20.000000 1 20.000000 20.000000 20.000000
2 1765263355 0.000000 1 0.000000 0.000000 0.000000
3 1765263355 0.000000 1 0.000000 0.000000 0.000000
4 1765263355 0.000000 1 0.000000 0.000000 0.000000
1 1765263356 20.000000 1 20.000000 20.000000 20.000000
2 1765263356 0.000000 1 0.000000 0.000000 0.000000
3 1765263356 0.000000 1 0.000000 0.000000 0.000000
4 1765263356 0.000000 1 0.000000 0.000000 0.000000
1 1765263357 20.000000 1 20.000000 20.000000 20.000000
2 1765263357 0.000000 1 0.000000 0.000000 0.000000
3 1765263357 0.000000 1 0.000000 0.000000 0.000000
4 1765263357 0.000000 1 0.000000 0.000000 0.000000
1 1765263358 20.000000 1 20.000000 20.000000 20.000000
2 1765263358 0.000000 1 0.000000 0.000000 0.000000
3 1765263358 0.000000 1 0.000000 0.000000 0.000000
4 1765263358 0.000000 1 0.000000 0.000000 0.000000
1 1765263359 20.000000 1 20.000000 20.000000 20.000000
2 1765263359 0.000000 1 0.000000 0.000000 0.000000
3 1765263359 0.000000 1 0.000000 0.000000 0.000000
4 1765263359 0.000000 1 0.000000 0.000000 0.000000
1 1765263360 20.000000 1 20.000000 20.000000 20.000000
2 1765263360 0.000000 1 0.000000 0.000000 0.000000
3 1765263360 0.000000 1 0.000000 0.000000 0.000000
4 1765263360 0.000000 1 0.000000 0.000000 0.000000
1 1765263361 20.000000 1 20.000000 20.000000 20.000000
2 1765263361 0.000000 1 0.000000 0.000000 0.000000
3 1765263361 0.000000 1 0.000000 0.000000 0.000000
4 1765263361 0.000000 1 0.000000 0.000000 0.000000
1 1765263362 20.000000 1 20.000000 20.000000 20.000000
2 1765263362 0.000000 1 0.000000 0.000000 0.000000
3 1765263362 0.000000 1 0.000000 0.000000 0.000000
4 1765263362 0.000000 1 0.000000 0.000000 0.000000
1 1765263363 20.000000 1 20.000000 20.000000 20.000000
2 1765263363 0.000000 1 0.000000 0.000000 0.000000
3 1765263363 0.000000 1 0.000000 0.000000 0.000000
4 1765263363 0.000000 1 0.000000 0.000000 0.000000
1 1765263364 20.000000 1 20.000000 20.000000 20.000000
2 1765263364 0.000000 1 0.000000 0.000000 0.000000
3 1765263364 0.000000 1 0.000000 0.000000 0.000000
4 1765263364 0.000000 1 0.000000 0.000000 0.000000
1 1765263365 20.000000 1 20.000000 20.000000 20.000000
2 1765263365 0.000000 1 0.000000 0.000000 0.000000
3 1765263365 0.000000 1 0.000000 0.000000 0.000000
4 1765263365 0.000000 1 0.000000 0.000000 0.000000
1 1765263366 20.000000 1 20.000000 20.000000 20.000000
2 1765263366 0.000000 1 0.000000 0.000000 0.000000
3 1765263366 0.000000 1 0.000000 0.000000 0.000000
4 1765263366 0.000000 1 0.000000 0.000000 0.000000
1 1765263367 20.000000 1 20.000000 20.000000 20.000000
2 1765263367 0.000000 1 0.000000 0.000000 0.000000
3 1765263367 0.000000 1 0.000000 0.000000 0.000000
4 1765263367 0.000000 1 0.000000 0.000000 0.000000
1 1765263368 20.000000 1 20.000000 20.000000 20.000000
2 1765263368 0.000000 1 0.000000 0.000000 0.000000
3 1765263368 0.000000 1 0.000000 0.000000 0.000000
4 1765263368 0.000000 1 0.000000 0.000000 0.000000
1 1765263369 20.000000 1 20.000000 20.000000 20.000000
2 1765263369 0.000000 1 0.000000 0.000000 0.000000
3 1765263369 0.000000 1 0.000000 0.000000 0.000000
4 1765263369 0.000000 1 0.000000 0.000000 0.000000
